UI_20150317_000504	{@st43}Obbiettivo{/}
UI_20150317_000505	{@st43}Livello{/}
UI_20150317_000506	{@st43}Fondi{/}
UI_20150317_000507	{@st43}Probabilita'{/}
UI_20150317_000508	{@st43}PvP vinto/Rapporto perdita{/}
UI_20150317_000509	{@st59}Chiudi{/}
UI_20150317_000510	{@sti5}Totale Acquisti : %s{/}
UI_20150317_000511	{@sti5}Totale Ammonto: %s{/}
UI_20150317_000512	{@st41b} Acquiastato
UI_20150317_000513	{@st43}Ottenuti materiale per strumenti creabili!
UI_20150317_000514	{@st43}Magnum Opus{/}
UI_20150317_000515	{@st41}Elimina tutto
UI_20150317_000516	{@st42}Bersaglio {@stx1}(%s richiesto){/}
UI_20150317_000517	{@st41}Combina
UI_20150317_000518	{@st43}Missioni{/}
UI_20150317_000519	{@st59b}Missioni{nl}{@st59s} - Quando trovi una nuova Missione, sara' aggiunta automaticamente alla tua lista. {nl} - Le Missioni prinicipali sono mostrate in giallo, mentre quelle secondarie in blu. {nl} - La freccia mostra sotto i piedi del tuo personaggio indicano la direzione per la tua missione. {nl} - Se completi una missione, un icona di 'Ritorno' sara' mostrata vicino. {nl}    (Teletrasportati direttamente dal NPC che ti ha consegnato la missione usando Backspace o mouse-click) {nl} - Aggiungi o rimuovi le missioni dalla tua lista selezionandole con una spunta vicino ad esse. {/}
UI_20150317_000520	{@st41b}In progresso{/}
UI_20150317_000521	{@st41b}Abbandonate{/}
UI_20150317_000522	{@st43}{s22}Informazioni missione{/}
UI_20150317_000523	Missioni Completate
UI_20150317_000524	{@st41}Completa{/}
UI_20150317_000525	Informazioni progresso missioni
UI_20150317_000526	{s18}{ol}Informazioni missione
UI_20150317_000527	{s16}Tempo rimasto
UI_20150317_000528	Utilizza strumento missione
UI_20150317_000529	Missione nascosta
UI_20150317_000530	{@st41}Conferma{/}
UI_20150317_000531	{@st43}{s22}Missione completata{/}
UI_20150317_000532	{@st41b}Completa{/}
UI_20150317_000533	{@st41}Accetta{/}
UI_20150317_000534	{@st41}Declina{/}
UI_20150317_000535	{@st44}Torna indietro{/}
UI_20150317_000536	Quale missione vorresti far tornare indietro?
UI_20150317_000537	{@st41b}Nome Missione Classaggio{/}
UI_20150317_000538	{@st59}Amplia spazi{/}
UI_20150317_000539	{@st59}Riduci spazi{/}
UI_20150317_000540	{@st59}Evoca compagno.{/}
UI_20150317_000541	{@st44}Menu'{/}
UI_20150317_000542	{@st60}Selezione Personaggi{/}
UI_20150317_000543	{@st60}Logout{/}
UI_20150317_000544	{@st60}Esci dal gioco{/}
UI_20150317_000545	{@st60}Impostazioni gioco{/}
UI_20150317_000546	{@st60}Torna indietro{/}
UI_20150317_000547	{@st41}Salta Tutorial{/}
UI_20150317_000548	{@st41}Selezione Personaggi{/}
UI_20150317_000549	{@st41}Logout{/}
UI_20150317_000550	{@st41}Esci dal gioco{/}
UI_20150317_000551	{@st41}Torna indietro{/}
UI_20150317_000552	{@st43}{s22}Preparati per il raid!
UI_20150317_000553	{@st41b}I mostri si stanno avvicinando alla periferia del castello. Solamente tu puoi fermarli.
UI_20150317_000554	{@st43}{s22}Impostazioni gioco{/}
UI_20150317_000555	{@sti7}In cerca di un gruppo per il raid...{/}
UI_20150317_000556	{@st41b}Annula partecipazione
UI_20150317_000557	{@st41b}Devo fare qualcosa a riguardo!
UI_20150317_000558	{@st41b}Non penso che posso aiutare questa volta...
UI_20150317_000559	{@sti7}{s24}Seleziona le ricompense Raid{/}
UI_20150317_000560	{@st42b}Tempo rimanente {@st43}%s{@st42b} secondi{/}
UI_20150317_000561	{@st41b}Incrementato il numero selezionabile
UI_20150317_000562	{@43b}{s22} No. di tempo selezionabile : {@st43}%s{/}
UI_20150317_000563	shadow_box tentativeremoval
UI_20150317_000564	{@st43}Classifica{/}
UI_20150317_000565	{@st59}Chiudi{/}
UI_20150317_000566	{@st41}Top 100 Uccisioni mostri{/}
UI_20150317_000567	{@st41}Top 100 Danno{/}
UI_20150317_000568	{@st41}Top 100 Denaro Denaro{/}
UI_20150317_000569	{@st41}Top 100 Livello{/}
UI_20150317_000570	{@st41b}Menu'{/}
UI_20150317_000571	{@st43}{s22}Strumenti upgrade{/}
UI_20150317_000572	{@st41b}Item selezionati
UI_20150317_000573	{@st41b}Incudine
UI_20150317_000574	{@st41}{s20}Colpi necessari incudine :{@st43} %s
UI_20150317_000575	{@st41} {s20}Prezzo : %s
UI_20150317_000576	{@st41b}Upgrade{/}
UI_20150317_000577	{@st59}Inizia{/}
UI_20150317_000578	{@st59}Chiudi{/}
UI_20150317_000579	{@st41b} Vorresti upgradare {@sti9}×%s{/} ?{/}
UI_20150317_000580	{@st43}Upgrade
UI_20150317_000581	{@st44}Strumento upgradato{/}
UI_20150317_000582	{s24}{b}{#000000}Upgrade completato!
UI_20150317_000583	{@st41}Upgradare ancora{/}
UI_20150317_000584	{@st41}Chiudi{/}
UI_20150317_000585	{s18}{ol}{gr gradation1}Ripara Equipaggiamento{/}
UI_20150317_000586	Equipaggiamento Equipaggiamento
UI_20150317_000587	Equipaggimanto nell'inventario
UI_20150317_000588	{Gr gradation1}Seleziona tutto{/}
UI_20150317_000589	Seleziona tutto
UI_20150317_000590	{Gr gradation1}Ripara{/}
UI_20150317_000591	{@st43}Ripara{/}
UI_20150317_000592	Lista equipaggiamento riparabile
UI_20150317_000593	{@st41b}Costo riparazioni{/}
UI_20150317_000594	{@st41b}Dopo riparazioni{/}
UI_20150317_000595	{@st41b}Ripara{/}
UI_20150317_000596	Ripara l'equipaggiamento selezionato.
UI_20150317_000597	{@st59}Chiudi riparazione strumenti{/}
UI_20150317_000598	{@st43}Strumenti rinforzati{/}
UI_20150317_000599	{@st41}Lista strumenti rinforzabili{/}
UI_20150317_000600	{@st44}Rinforza strumenti{/}
UI_20150317_000601	{@st42}Rinforza{/}
UI_20150317_000602	{@st59}Rinforza con le impostazioni attuali{/}
UI_20150317_000603	{@st59}Non rinforzare{/}
UI_20150317_000604	{@st44}Riprendere{/}
UI_20150317_000605	{@st41b}Sei diventato {/}{s20}{#cc6600}{ol} incapace{/}{@st41b}{/}
UI_20150317_000606	{@st41b}Respawn al piu' vicino Punto di salvataggio{/}
UI_20150317_000607	{@st41b}Respawn qui (richiesti %s iCoins) {/}
UI_20150317_000608	{@st41b}Ritorna al campo{/}
UI_20150317_000609	{@st41b}Abbandona la missione e ricomincia{/}
UI_20150317_000610	{@st41b}Riprova{/}
UI_20150317_000611	Santuario della resurrezione (70031)
UI_20150317_000612	Richiesto strumento mancante.
UI_20150317_000613	Quickslot
UI_20150317_000614	{@st43}Riquadro dialogo{/}
UI_20150317_000615	Nome temporaneo
UI_20150317_000616	{@st41b} {s18} Spazio insufficente nell'inventario 
UI_20150317_000617	Non puoi ottenere altro poiche' il tuo inventario e' pieno{nl} Possibilmente libera uno spazio.
UI_20150317_000618	{@st44}Strumento selezionato preso!{/}
UI_20150317_000619	Selezionare uno strumento
UI_20150317_000620	{@st59b} negozio {nl} {@st59s} - Dasto destro e inserire la quantita' richiesta {nl} - Doppio tasto destro per selezionare un'intero stack {/}
UI_20150317_000621	{@st59}Chiudi{/}
UI_20150317_000622	{@st59}Prima pagina{/}
UI_20150317_000623	{@st59}Pagina successiva{/}
UI_20150317_000624	{@st59}Ultima pagina{/}
UI_20150317_000625	{@st41b}Resetta{/}
UI_20150317_000626	{@st59}Resetta carrello negozio{/}
UI_20150317_000627	{@st41b}Conferma{/}
UI_20150317_000628	{@st59}Conferma transizione{/}
UI_20150317_000629	{@st43}Nagozio{/}
UI_20150317_000630	{@st41b}Strumenti comprati{/}
UI_20150317_000631	{@st41b}Strumenti venduti{/}
UI_20150317_000632	{@st41b}Prezzo{/}
UI_20150317_000633	{@st41b}Bilancio{/}
UI_20150317_000634	{@st41b}Miei Strumenti venduti{/}
UI_20150317_000635	{@st41}Slot vuoti{/}
UI_20150317_000636	{@st43}Totale{/}
UI_20150317_000637	{@st41}Settare la transizione{/}
UI_20150317_000638	{@st41}Dopo la transizione{/}
UI_20150317_000639	{@st41}Strumenti comprati{/}
UI_20150317_000640	{@sti1c}Simony
UI_20150317_000641	{@st41}Creazioni Skills
UI_20150317_000642	{@st42}Livello %s{/}
UI_20150317_000643	Costo crafting
UI_20150317_000644	Quantita' Crafting 
UI_20150317_000645	Approssimamente %s secondi rimasti
UI_20150317_000646	{@st41}Craft
UI_20150317_000647	{@st43}Skills & Attributi{/}
UI_20150317_000648	{@st59}Chiudi Classe & Skills{/}
UI_20150317_000649	{@st59b}Classe{nl}{@st59s}- Puoi imparare nuove skills facendo avanzare i gradi della tua classe. {nl} - Puoi scegliere tra le tre possibili classi e avanzare i loro gradi in primo e secondo. {nl} - Puoi avanzare di grado la stessa classe fino a 3 volte. {nl} - Non puoi tornare alla classe precedente una volta scelta una differente. {nl} - Devi consumare tutti i tuoi punti Skill per avanzare di grado la tua classe. {nl} - Puoi scegliere la stessa classe.{nl}{@st59b}Skills{nl}{@st59s} - Puoi aumentare fino al livello 5 le tue skill per ogni classe.{nl} - Gli Attributi possono essere imparati dai Master NPC in citta'. {/}
UI_20150317_000650	{@st41b}Applica{/}
UI_20150317_000651	{@st59}Applica{/}
UI_20150317_000652	Cleric
UI_20150317_000653	{@st59}Annula{/}
UI_20150317_000654	Impara {#ff4400}%s (Lv. %s){/}...
UI_20150317_000655	Psychohassle
UI_20150317_000656	%s minuto(i) rimasti
UI_20150317_000657	{@st43}Posa{/}
UI_20150317_000658	{@st59}Chiudi{/}
UI_20150317_000659	{@st41}Tavola{/}
UI_20150317_000660	{@st41}Commercio{/}
UI_20150317_000661	{@st41}Funzioni Sociali{/}
UI_20150317_000662	{@st41b}Scrivere{/}
UI_20150317_000663	{@st41}Registra{/}
UI_20150317_000664	{@st59}Registra Post{/}
UI_20150317_000665	{@st41}Inizia MyPage{/}
UI_20150317_000666	{@st59}Pubblica MyPage{/}
UI_20150317_000667	{@st59}Registra Saluti{/}
UI_20150317_000668	{@st41b}1. Menu'{/}
UI_20150317_000669	{@st41}Visita{/}
UI_20150317_000670	{@st59}Visita MyPage{/}
UI_20150317_000671	{@st41}Vendi{/}
UI_20150317_000672	{@st59}Vendi Strumenti{/}
UI_20150317_000673	{@st43}Vita{/}
UI_20150317_000674	{@st59}Chiudi{/}
UI_20150317_000675	{@st41}Vedi tutto{/}
UI_20150317_000676	{@st41}Crea Mappa{/}
UI_20150317_000677	{@st41}%s/min (%s in mano){/}
UI_20150317_000678	Keyboard Warrior
UI_20150317_000679	{@st42}%s{/}{@st42_yellow}Livello{/}
UI_20150317_000680	{@st41_yellow}Tempo di occupazione
UI_20150317_000681	{@st43}Graffiti{/}
UI_20150317_000682	{@st59}Chiudi{/}
UI_20150317_000683	{@st41b}Consiglio : Fai un disegno nella cornice in basso{/}
UI_20150317_000684	{@st41b}Colori{/}
UI_20150317_000685	{@st41b}Quantita'{/}
UI_20150317_000686	{@st41b}Pennelo{/}
UI_20150317_000687	{@st43}Disegna{/}
UI_20150317_000688	{@st59}Disegna l'immagine completata a terra.{/}
UI_20150317_000689	{@st41b}{a SAVE_EDIT_SPRAY}Salva{/}{/}
UI_20150317_000690	{@st59}Salva disegni{/}
UI_20150317_000691	{@st41b}{a LOAD_EDIT_SPRAY}Carica{/}{/}
UI_20150317_000692	{@st59}Carica disegni precedenti.{/}
UI_20150317_000693	{@st59}Colore selezionato 1{/}
UI_20150317_000694	{@st59}Colore selezionato 2{/}
UI_20150317_000695	{@st59}Lista colori{/}
UI_20150317_000696	{@st59}Seleziona pennelli{/}
UI_20150317_000697	{@st59}Pennello 1{/}
UI_20150317_000698	{@st59}Pennello 2{/}
UI_20150317_000699	{@st59}Pennello 3{/}
UI_20150317_000700	{@st59}Pennello 4{/}
UI_20150317_000701	{@st59}Pennello 5{/}
UI_20150317_000702	{@st59}Pennello 6{/}
UI_20150317_000703	{@st49}Persone a cui piace{/}
UI_20150317_000704	{s20}{#050505}Descrizione
UI_20150317_000705	{@st41} Tutto {/}
UI_20150317_000706	{@st41} Gruppo {/}
UI_20150317_000707	{@st41} Mostri {/}
UI_20150317_000708	{@st41b}{#f0dcaa}Punti Status rimasti ▶ {@st46}%s
UI_20150317_000709	{@st59b}Le mie informazioni{nl}{@st59s}- Status : Usa i punti che ottieni livellando fino a 5 attributi status che possiedi. {nl}- Informazioni : Ti informa riguardo il tuo personaggio e l'equipaggiamento che indossi. {nl}- Titoli : I titoli si ottengono completando gli obbiettivi. {nl} {/}
UI_20150317_000710	{@st41b}Info{/}
UI_20150317_000711	{@st41b}Titoli{/}
UI_20150317_000712	Mostra Classe
UI_20150317_000713	Mostra Nome Personaggio
UI_20150317_000714	{@st59}Cambia nome personaggio{/}
UI_20150317_000715	{@st41b}Applica
UI_20150317_000716	{@st59}Applica{/}
UI_20150317_000717	{@st41b}Annula
UI_20150317_000718	{@st59}Annula{/}
UI_20150317_000719	PC Nome
UI_20150317_000720	{@st41_yellow}Livello: {@st41}%s{/}
UI_20150317_000721	{@st41_yellow}Skills Mercenario
UI_20150317_000722	{@st43}Effetti Attacco{/}
UI_20150317_000723	{@st43}Effetti Difesa{/}
UI_20150317_000724	{@st43}Stat{/}
UI_20150317_000725	systemmenu_vertical tentative removal
UI_20150317_000726	{@st59}Informazioni personaggio (F1){/}
UI_20150317_000727	{@st59}Inventario (F2){/}
UI_20150317_000728	{@st59}Classi & Skills (F3){/}
UI_20150317_000729	{@st59}Giornale d'Avventura (F4){/}
UI_20150317_000730	{@st59}Missioni (F5){/}
UI_20150317_000731	{@st59}Gruppo (F6){/}
UI_20150317_000732	{@st59}Amici (F7){/}
UI_20150317_000733	{@st59}Macro (F8) {/}
UI_20150317_000734	{@st59}Compagni (F9) {/}
UI_20150317_000735	{@st59}Aiuto (F10) {/}
UI_20150317_000736	{@st59}Sistema (Esc){/}
UI_20150317_000737	{@st59}Necronomicon{/}
UI_20150317_000738	Aiuto (F1)
UI_20150317_000739	Contenuti
UI_20150317_000740	Vedi dettagli
UI_20150317_000741	{@st43}Impostazioni gioco{/}
UI_20150317_000742	{@st43}Gioco{/}
UI_20150317_000743	{@st41b}Mostra EXP Ottenuta{/}
UI_20150317_000744	{@st41b}Mostra Nome Personaggi{/}
UI_20150317_000745	{@st41b}Mostra Solo Nome Team{/}
UI_20150317_000746	{@st41b}Mostra Guida Missioni{/}
UI_20150317_000747	{@st43}Risoluzione{/}
UI_20150317_000748	{@st43}Grafica{/}
UI_20150317_000749	{@st41b}Schermo intero{/}
UI_20150317_000750	{@st41b}Modalita' finestra{/}
UI_20150317_000751	{@st43}Suono{/}
UI_20150317_000752	{@st41b}Volume Effetti (%s){/}
UI_20150317_000753	{@st41b}Volume BGM  (%s){/}
UI_20150317_000754	{@st41b}Volume (%s){/}
UI_20150317_000755	{@st43}{b}Seleziona lingua{/}
UI_20150317_000756	{@st59}Chiudi{/}
UI_20150317_000757	{@st41b}Requisiti Min. {/}
UI_20150317_000758	{@st41b}Vedi{/}
UI_20150317_000759	{@st59}Crediti{/}
UI_20150317_000760	Target buff window
UI_20150317_000761	{@st46}IMC logo
UI_20150317_000762	{@st46}%s logo
UI_20150317_000763	{@st46}Like
UI_20150317_000764	{@st46}Reporta
UI_20150317_000765	{@st46}Usa sicurezze
UI_20150317_000766	{@st46}Rimuovi immagine
UI_20150317_000767	Snow Hallucination
UI_20150317_000768	Bouquet
UI_20150317_000769	{@st41} Regali
UI_20150317_000770	Inserire quantita'
UI_20150317_000771	{@st53b}%s Vinte %s Perse
UI_20150317_000772	{@st42}Today's Schedule
UI_20150317_000773	{@st53}Until Start :
UI_20150317_000774	{@st53b}Regali ricevuti : ×%s
UI_20150317_000775	{@st43b}Invia regalo a %s{/}
UI_20150317_000776	{@st55_a}Prossimo gioco
UI_20150317_000777	{@st53}- Clicca sul nome per osservarlo{nl}- Tasto destro per inviare un regalo
UI_20150317_000778	Centra la camera sul mio personaggio
UI_20150317_000779	{@st55_a}Congratulazioni!
UI_20150317_000780	{@st42}Modifica Camera
UI_20150317_000781	{@st44}Giornale d'Avventura{/}
UI_20150317_000782	{@st59}Modifica impostazioni visualizzazioni{/}
UI_20150317_000783	{@st41}Statistiche {/}
UI_20150317_000784	{@st41}Crafting {/}
UI_20150317_000785	{@st41}Caccia {/}
UI_20150317_000786	{@st41}Aiuto {/}
UI_20150317_000787	{@st44}Pagina Wiki {/}
UI_20150317_000788	{@st42}Informazioni{/}
UI_20150317_000789	{@st42}Dettagli{/}
UI_20150317_000790	{@st42}Combatti{/}
UI_20150317_000791	{@st42}Acquisisci{/}
UI_20150317_000792	{@st59}Chiudi pagina{/}
UI_20150317_000793	{@st43}Campo di battaglia
UI_20150317_000794	{@st59}Chiudi campo di battaglia.
UI_20150317_000795	(Bronzo 3)
UI_20150317_000796	{@sti8}Punti acquisiti oggi : {nl}%s{/}
UI_20150317_000797	{@st41}Negozio Punti
UI_20150317_000798	{@st41}Classifica
UI_20150317_000799	{@st42}Schede Campo di battaglia
UI_20150317_000800	{@st42}Records recenti
UI_20150317_000801	{@st41}EXP ricevuta
UI_20150317_000802	{@st41}Pagina PvP
UI_20150317_000803	{@st41}Cerca
UI_20150317_000804	{@st43}Classifica campo di battaglia
UI_20150317_000805	{@st59}Chiudi classifica campo di battaglia
UI_20150317_000806	{@st56}Nome Skill{/}
UI_20150317_000807	{@st41}Controlla coordinate{/}
UI_20150317_000808	{@st41}Trova{/}
UI_20150317_000809	{@st42b}Modifica rigenerazione mostri{/}
UI_20150317_000810	{@st42b}Lista mostri{/}
UI_20150317_000811	{@st42b}Crea UI{/}
UI_20150317_000812	{@st42b}Nebbia Mappa{/}
UI_20150317_000813	{@st42b}Crea Mappa{/}
UI_20150317_000814	{@st42b}Crea Minimappa{/}
UI_20150317_000815	{@st42b}Dialoghi {/}
UI_20150317_000816	{@st42b}Cambia Ricompense Missioni{/}
UI_20150317_000817	{@st42b}Rigenerazione Gruppo{/}
UI_20150317_000818	{@st42b}Modifica locazione mappa{/}
UI_20150317_000819	{@st42b}Mappa Skills{/}
UI_20150317_000820	{@st42b}Lista eventi{/}
UI_20150317_000821	{@st42b}Controlla le coordinate{/}
UI_20150317_000822	{@st42b} Controlla XAC, texture path{/}
UI_20150317_000823	{@st42b}Performance ON/OFF{/}
UI_20150317_000824	Lista dialoghi
UI_20150317_000825	Cerca
UI_20150317_000826	{@st41}Preview{/}
UI_20150317_000827	{@st41}Off{/}
UI_20150317_000828	{@st41}Rimuovi{/}
UI_20150317_000829	{@st41}Salva tutto{/}
UI_20150317_000830	{@st41}Applica disegno{/}
UI_20150317_000831	{#FFFFFF}{ds}Seleziona Evento
UI_20150317_000832	{#FFFFFF}{ds}Modifica Evento
UI_20150317_000833	{ol}Lista
UI_20150317_000834	Nome del gruppo da salvare
UI_20150317_000835	{@st42}Crea nuovo{/}
UI_20150317_000836	{@st41}Rigenerazione gruppo{/}
UI_20150317_000837	{@st59}Inserisci il nome mostro da cercare{/}
UI_20150317_000838	{@st59}Inserisci nome gruppo da salvare{/}
UI_20150317_000839	{@st41}Nuovo gruppo{/}
UI_20150317_000840	Filtri
UI_20150317_000841	{@st59}Inserisci filtri{/}
UI_20150317_000842	{ol}Property Value
UI_20150317_000843	Lista Classe
UI_20150317_000844	Applica a XML
UI_20150317_000845	{#FFFFFF}{ds}Log
UI_20150317_000846	{#FFFFFF}{ds}Guarda tutte le propieta'
UI_20150317_000847	Inserisci un termine da cercare
UI_20150317_000848	All attribute values
UI_20150317_000849	{ol}Nome
UI_20150317_000850	{ol}Value
UI_20150317_000851	Rogue
UI_20150317_000852	{ol}Revisione
UI_20150317_000853	{ol}Rogue
UI_20150317_000854	Lista Classe
UI_20150317_000855	XML Conversione
UI_20150317_000856	{ol}Nome Classe
UI_20150317_000857	{ol}Propieta' nome
UI_20150317_000858	{ol}Modifica value
UI_20150317_000859	{ol}Applica
UI_20150317_000860	Apri cartella
UI_20150317_000861	Controlla tutto
UI_20150317_000862	Storico
UI_20150317_000863	Rollback Value
UI_20150317_000864	{ol}Seleziona strumento
UI_20150317_000865	Inserisci nome che vuoi cercare
UI_20150317_000866	{@st42}Conferma{/}
UI_20150317_000867	{@st41}Crea UI{/}
UI_20150317_000868	{ol}Frame
UI_20150317_000869	{@st41}Frame{/}
UI_20150317_000870	{@st41}Bottone{/}
UI_20150317_000871	{@st41}Testo{/}
UI_20150317_000872	{@st42b}Normale{img btn_close}
UI_20150317_000873	{@st42b}Mercato{img btn_close}
UI_20150317_000874	{@st41}Imposta localita' mappa{/}
UI_20150317_000875	{@st41}Rinomina{/}
UI_20150317_000876	{@st59}Inserisci le parole che vuoi filtrare{/}
UI_20150317_000877	{@st41}Crea{/}
UI_20150317_000878	{@st56}XML salva{/}
UI_20150317_000879	{@st56}Resetta{/}
UI_20150317_000880	{@st56}Attributi{/}
UI_20150317_000881	{@st56}Value{/}
UI_20150317_000882	{@st42}Contenuto{/}
UI_20150317_000883	{@st41}Annulla{/}
UI_20150317_000884	{@st41}Salva tutto{/}
UI_20150317_000885	{@st41}Apri XML{/}
UI_20150317_000886	{@st42b}Fixed Skill : 0{/}
UI_20150317_000887	{@st42b}Fixed skill : %s{/}
UI_20150317_000888	{@st42b}Mouse homing{/}
UI_20150317_000889	{@st42b}Skill nome{/}
UI_20150317_000890	{@st41}Lista mostri{/}
UI_20150317_000891	{@st41}Performance Manager{/}
UI_20150317_000892	{ol}Seleziona Missione
UI_20150317_000893	Inserisci il nome della missione da cercare
UI_20150317_000894	{ol}Seleziona mappa
UI_20150317_000895	Inserisci nome mappa
UI_20150317_000896	{@st42}Mappa corrente{/}
UI_20150317_000897	{ol}Nome mappa
UI_20150317_000898	{ol}Coordinate
UI_20150317_000899	{@st41}Cambia ricompense missione{/}
UI_20150317_000900	{@st59}Inserisci missione da cercare{/}
UI_20150317_000901	{@st59}Inserisci lo strumento{/}
UI_20150317_000902	{@st42}EXP
UI_20150317_000903	{ol}Ricompense base
UI_20150317_000904	{ol}Quantita'
UI_20150317_000905	{ol}Ricompense aggiuntive
UI_20150317_000906	{@st45}Trucchi usati recentemente
UI_20150317_000907	{@st41}Mappa Skills{/}
UI_20150317_000908	{@st42}Abilita'{/}
UI_20150317_000909	{@st42}Warrior{/}
UI_20150317_000910	{@st42}Wizard{/}
UI_20150317_000911	{@st42}Archer{/}
UI_20150317_000912	{@st42}Monk{/}
UI_20150317_000913	{@st42}Sorcerer{/}
UI_20150317_000914	{@st41}Skill{/}
UI_20150317_000915	{@st59}XML carica{/}
UI_20150317_000916	{@st41}Carica{/}
UI_20150317_000917	{@st59}Salva come XML{/}
UI_20150317_000918	{@st59}Resetta apertura Skill mappa{/}
UI_20150317_000919	{@st41}Resetta{/}
UI_20150317_000920	{@st59}Resetta tutte le mappe Skill{/}
UI_20150317_000921	{@st41}Resetta tutto{/}
UI_20150317_000922	{S18}Rimuovi script
UI_20150317_000923	{S18}String argument
UI_20150317_000924	{s18}string 1 argument
UI_20150317_000925	{s18}string 2 argument
UI_20150317_000926	{s18}Livello Max skill 
UI_20150317_000927	{@st59}Remove script type box{/}
UI_20150317_000928	{@st59}Remove script argument{/}
UI_20150317_000929	{@st59}Livello Max skill{/}
UI_20150317_000930	{@st59}Save Property{/}
UI_20150317_000931	{@st41}Save Property{/}
UI_20150317_000932	{@st44}Lista UI{/}
UI_20150317_000933	{ds}Addon List
UI_20150317_000934	{ds}Fixed frame list
UI_20150317_000935	{@st42}Lisat UI{/}
UI_20150317_000936	{@st59}show UI List{/}
UI_20150317_000937	{@st42}Adjust location{/}
UI_20150317_000938	{@st59}Adjust location{/}
UI_20150317_000939	{@st42}Edit Property{/}
UI_20150317_000940	{@st59}Edit property{/}
UI_20150317_000941	{@st42}Salva{/}
UI_20150317_000942	{@st59}Salva{/}
UI_20150317_000943	{@st44}Modifica propieta' UI{/}
UI_20150317_000944	{@St59}Selezione Personaggi{/}
UI_20150317_000945	{@St59}Logout{/}
UI_20150317_000946	{@St59}Impostazioni{/}
UI_20150317_000947	{@St59}Esci{/}
UI_20150317_000948	{@st43}Impostazioni Lodge{/}
UI_20150317_000949	{@st59}Chiudi{/}
UI_20150317_000950	{@St42_b}{s18}{#f5c384}Nome Team{/}
UI_20150317_000951	{@st59}Inserisci Nome Team {/}
UI_20150317_000952	{@st59}Salva Nome Team{/}
UI_20150317_000953	Provisional Delete
UI_20150317_000954	{@St59}Chiudi{/}
UI_20150317_000955	{@St43}Decorazioni Lodge{/}
UI_20150317_000956	{@St41b}Tema{/}
UI_20150317_000957	{@St41b}Item Arrangement{/}
UI_20150317_000958	{@St41b}Nome
UI_20150317_000959	{@St41b}Prezzo
UI_20150317_000960	{@St41b}State
UI_20150317_000961	{@St44}Nuovo personaggio{/}
UI_20150317_000962	{@St41b}{s22}Seleziona classe personaggio{/}
UI_20150317_000963	{@St41b}Torna indietro{/}
UI_20150317_000964	{@St59}Torna indietro alla Lodge senza creare un personaggio
UI_20150317_000965	Cambia Personaggio
UI_20150317_000966	{@St41}Personaggio{/}
UI_20150317_000967	{@St59}Rotate clockwise{/}
UI_20150317_000968	{@St59}Rotate counterclockwise{/}
UI_20150317_000969	{@St43b}Rotazione Personaggio{/}
UI_20150317_000970	{@st43}Nome Personaggio{/}
UI_20150317_000971	Inserisci un nome{@st59} {/}
UI_20150317_000972	{@St43b}Seleziona il sesso{/}
UI_20150317_000973	{@St59}Femmina{/}
UI_20150317_000974	{@St59}Maschio{/}
UI_20150317_000975	{@st43b}Seleziona capigliatura{/}
UI_20150317_000976	{@st59}Capigliatura 1{/}
UI_20150317_000977	{@st59}Capigliatura 2{/}
UI_20150317_000978	{@St59}Capigliatura 3{/}
UI_20150317_000979	{@st59}Capigliatura 4{/}
UI_20150317_000980	{@st59}Capigliatura 5{/}
UI_20150317_000981	{@st59}Capigliatura 6{/}
UI_20150317_000982	{@st59}Capigliatura 7{/}
UI_20150317_000983	{@st59}Capigliatura 8{/}
UI_20150317_000984	{@st59}Capigliatura 9{/}
UI_20150317_000985	{@st59}Capigliatura 10{/}
UI_20150317_000986	{@St43b}Seleziona Classe{/}
UI_20150317_000987	{@st59}Swordsman{/}
UI_20150317_000988	{@st59}Wizard{/}
UI_20150317_000989	{@st59}Archer{/}
UI_20150317_000990	{@st59}Cleric{/}
UI_20150317_000991	{@St41b}Visita Casa {/}
UI_20150317_000992	{@St59}Visita Casa di un altro giocatore.{/}
UI_20150317_000993	{@St41b}Logout{/}
UI_20150317_000994	{@St59}Torna alla schermata di Login{/}
UI_20150317_000995	{@St41b}Esci dal gioco{/}
UI_20150317_000996	{@St59}Esci da Tree of Savior{/}
UI_20150317_000997	{@st41b}Seleziona Canale{/}
UI_20150317_000998	{@st43}Entra{/}
UI_20150317_000999	{@St59}Inizia il gioco con il personaggio selezionato{/}
UI_20150317_001000	{@St43}{s26}Nome Team{/}
UI_20150317_001001	{@st59}Nome Team{/}
UI_20150317_001002	{@st41b}Cambia Nome Team{/}
UI_20150317_001003	{@st59}Cambia Nome Team{/}
UI_20150317_001004	{@St41}Compagni{/}
UI_20150317_001005	Chat Drag
UI_20150317_001006	{@St44}New Dialog Name{/}
UI_20150317_001007	{@St42}Cambia{/}
UI_20150317_001008	{@St44}New Window Name{/}
UI_20150317_001009	{@St43}{s40}{gr gradation4}Creazione Personaggio{/}
UI_20150317_001010	{@St59}Crea un personaggio{/}
UI_20150317_001011	{@St59}Annula creazione personaggio{/}
UI_20150317_001012	{@St59}Chiudi{/}
UI_20150317_001013	{@St59}Crea un Team con il nome immesso{/}
UI_20150317_001014	{@St43}{s30}{#f0dcaa}Inserisci il Nome per il tuo Team!
